#gen  pop-size  worst  best  median  average  std-deviation
0, 64, 1000.0, 572.8017454599986, 856.8863281449869, 875.0125820022838, 92.2545839402021
1, 64, 1000.0, 572.8017454599986, 827.5337927530381, 833.3026597602893, 86.92201899149126
2, 64, 1000.0, 572.8017454599986, 809.6079848197896, 799.5110087204191, 97.96585171856731
3, 64, 1000.0, 546.5944797688363, 807.9192645915465, 779.2133985211522, 97.16331899759597
4, 64, 912.9540921819877, 527.8269196528868, 782.3555176371294, 751.2542031684372, 104.80671908236637
5, 64, 917.7994458245057, 507.7959588037388, 759.8655054330782, 736.4198908539215, 126.53068424695356
6, 64, 1000.0, 507.7959588037388, 810.0738817361957, 746.7975810790308, 138.82195972684625
7, 64, 1000.0, 373.9657251425536, 787.080541199873, 746.1362195963599, 152.33716395963825
8, 64, 1000.0, 373.9657251425536, 797.6183753612048, 741.8189203502824, 156.1511355922794
9, 64, 935.4554384764355, 373.9657251425536, 814.1421179297662, 740.4366271168128, 150.44339785399535
10, 64, 887.4237884337477, 373.9657251425536, 811.4599529559802, 725.5470502720523, 148.14715250596473
11, 64, 1000.0, 373.9657251425536, 783.7061049569637, 720.797307639055, 155.3393459217822
12, 64, 1000.0, 373.9657251425536, 827.6510303283326, 753.4814468085674, 172.593812385276
13, 64, 1000.0, 373.9657251425536, 794.7602633439366, 730.080628166509, 174.93489183127969
