#gen  #ind  fitness  [candidate]
0, 0, 1000, [1916.55739438447, 1.0, 0.11545071600966879, 0.05009487828546545, 0.001739385662347078, -55.057954427428854, 5.0]
0, 1, 1000, [231.82136750873192, 1.0, 0.36462448156002136, 0.26488114553859027, 0.0007703582983190275, -97.99573020312044, 5.0]
0, 2, 1000, [1061.2906656599457, 1.0, 0.22595222350208588, 0.1728609345936622, 0.001789537088553389, -52.48703766325932, 5.0]
0, 3, 1000, [1648.9632682776144, 1.0, 0.2479963629882409, 0.21574827635521293, 0.0012760274280307446, -99.06836137162188, 5.0]
0, 4, 1000, [326.76800712136173, 1.0, 0.16149498917569644, 0.26401013322763406, 0.0019778732155744487, -78.59460687895567, 5.0]
0, 5, 1000, [737.520310595733, 1.0, 0.2635476982870493, 0.17837696584391152, 0.0011372234197533444, -61.44061012445291, 5.0]
0, 6, 1000, [240.8648564448782, 1.0, 0.11963340238872398, 0.20734040453029923, 0.0017513829791515655, -39.306890377980366, 5.0]
0, 7, 1000, [1827.9408589183704, 1.0, 0.06359416045496369, 0.23826497103427174, 0.0013460186536530952, -44.57635440172081, 5.0]
0, 8, 1000, [330.4457102165602, 1.0, 0.15383925177852303, 0.24984806631775924, 0.0009965870186775785, -90.58232297903443, 5.0]
0, 9, 1000, [1457.4938386740052, 1.0, 0.3081497945069464, 0.05258357490285692, 0.0012780076134688916, -34.69150442540581, 5.0]
1, 0, 1000, [1999.8722117847874, 1.0, 0.3694164681577245, 0.18771601552623118, 0.0018100791093345503, -77.21228633498579, 5.0]
1, 1, 1000, [979.1342383816325, 1.0, 0.34879127529186427, 0.26924099208854607, 0.0008412882963631072, -99.69983459569157, 5.0]
1, 2, 1000, [65.55846656322748, 1.0, 0.01555627514951341, 0.2648586610022747, 0.0006149062249462091, -35.87964188567472, 5.0]
1, 3, 1000, [113.14001699402479, 1.0, 0.12274690918522903, 0.28437505741203717, 0.0015839244938769398, -99.81394259154357, 5.0]
1, 4, 1000, [1841.3780289436488, 1.0, 0.3949397642430884, 0.2140572989915004, 0.0018663002107715773, -79.64238000998309, 5.0]
1, 5, 1000, [285.0768706240829, 1.0, 0.39488783007027606, 0.20964905315609492, 0.0010461379277631566, -82.66745391337638, 5.0]
1, 6, 1000, [212.509211554027, 1.0, 0.02308401210981814, 0.21305473683845716, 0.0013223245790580426, -90.47309528545438, 5.0]
1, 7, 1000, [1815.8924107124467, 1.0, 0.23120050673210277, 0.08944053849069367, 0.0013105968634203437, -83.80069538401453, 5.0]
