#gen  pop-size  worst  best  median  average  std-deviation
0, 100, 1000, 314.03062850122797, 1000.0, 980.1941310393906, 103.90575591928548
1, 100, 1000, 314.03062850122797, 1000.0, 978.3194587635268, 105.21441110573114
2, 100, 1000, 268.88935789947885, 1000.0, 965.399577385759, 130.25783972818644
3, 100, 1000, 268.88935789947885, 1000.0, 949.9912586226163, 148.93569425690492
4, 100, 1000, 268.88935789947885, 1000.0, 937.7474624139137, 161.385013335394
5, 100, 1000, 268.88935789947885, 1000.0, 927.0660642201956, 170.19220939992354
6, 100, 1000, 268.88935789947885, 1000.0, 918.2968339685592, 175.03947215006716
7, 100, 1000, 268.88935789947885, 1000.0, 925.8202604365086, 170.09511004680118
8, 100, 1000, 268.88935789947885, 1000.0, 942.4371045048526, 164.31058140872284
9, 100, 1000, 268.88935789947885, 1000.0, 927.5455639762935, 176.28319644539144
10, 100, 1000, 268.88935789947885, 1000.0, 934.6895292755211, 177.33089241823703
11, 100, 1000, 268.88935789947885, 1000.0, 937.7637491092507, 173.1159137673419
12, 100, 1000, 268.88935789947885, 1000.0, 915.0548432312966, 186.03260876441087
13, 100, 1000, 268.88935789947885, 1000.0, 910.6210511061072, 191.54477858811035
