Simulation_Run,Gen,Cand,Type,Value,Fit,deprioritized,E_rate_mean,E_rate_fitness,stdev,stdev_fitness,kurtosis,kurtosis_fitness,skewness,skew_fitness,fitness,E_ISI_mean,E_ISI_fitness,I_rate_mean,I_rate_fitness,I_ISI_mean,I_ISI_fitness,avg_IBI,Stdev,Skew,Kurtosis,mean,skew
240808_Run1_testing,gen_1,58,I_ISI_fit,0.35719076424057483,476.6356791202109,False,,,0.444853345977098,1.392859104023016,8.40023472352918,1000.0,2.7163231275411324,10.72025190087466,476.6356791202109,,,,,0.35719076424057483,419.18678545975814,,,,,,
240808_Run1_testing,gen_1,230,I_ISI_fit,0.12287132788272323,733.4316675129882,False,,,0.46966617916291264,1.427852228550758,34.73735626119688,1000.0,6.048620045856593,300.19479238528777,733.4316675129882,,,,,0.12287132788272323,900.1002101536767,,,,,,
240808_Run1_testing,gen_1,458,I_ISI_fit,3.2305562888091606,391.30328572527316,False,,,6.135240342856197,412.2976503651589,4.452854684059713,236.82626930896924,2.258346514194176,6.7812268725511045,391.30328572527316,,,,,3.2305562888091606,930.3023609942993,,,,,,
240808_Run1_testing,gen_1,453,I_ISI_fit,55.056062492004166,1000.0,False,,,51.68723749202237,1000.0,37.94219285434471,1000.0,6.316726078462594,1000.0,1000.0,,,,,55.056062492004166,1000.0,,,,,,
240808_Run1_testing,gen_1,399,I_ISI_fit,0.33995293425772455,163.399041101035,False,,,0.28263499848004253,1.1842861600284749,0.00899131193747893,2.7828162634244125,1.0620802627204518,2.0501065937747547,163.399041101035,,,,,0.33995293425772455,485.3642004459059,,,,,,
240808_Run1_testing,gen_1,500,I_ISI_fit,14.065986048394384,672.5927105987729,False,,,44.326921186757446,1000.0,29.7075739257443,1000.0,5.422434033963451,160.4922347861286,672.5927105987729,,,,,14.065986048394384,857.2858970101903,,,,,,
240808_Run1_testing,gen_1,171,I_ISI_fit,0.049565965281194446,333.0389762934951,False,,,0.0419234512709218,1.0741947925563267,3.899597936352131,136.1926031810234,2.0737866998578975,5.638388094979749,333.0389762934951,,,,,0.049565965281194446,857.2859376044822,,,,,,
240808_Run1_testing,gen_1,86,I_ISI_fit,5.770473410412465,583.8123001800109,False,,,12.090534399098228,1000.0,18.4971802292651,1000.0,4.124434619185759,43.82682817257915,583.8123001800109,,,,,5.770473410412465,707.6100723674534,,,,,,
240808_Run1_testing,gen_1,451,I_ISI_fit,0.21699399859042465,636.2706627863043,False,,,0.5326081102984704,1.520612643049554,23.139594436977415,1000.0,4.71834206211246,79.37262917884671,636.2706627863043,,,,,0.21699399859042465,829.4393591800664,,,,,,
240808_Run1_testing,gen_1,4,I_ISI_fit,0.28668125000048,625.5725480209748,False,,,0.21783171032618295,1.1099743515205787,8.847810795192752,1000.0,3.123799090413807,16.11274568833236,625.5725480209748,,,,,0.28668125000048,860.6048983745918,,,,,,
240808_Run1_testing,gen_1,346,I_ISI_fit,0.035357216564077115,1000.0,False,,,0.011785738232503137,1000.0,-1.5,1000.0,-4.8492276666463863e-08,1000.0,1000.0,,,,,0.035357216564077115,1000.0,,,,,,
240808_Run1_testing,gen_1,316,I_ISI_fit,0.2834811672564645,68.70918820296481,False,,,0.14692414383020186,1.0339943809871623,0.3737125994038508,4.007568694274073,0.6212361475806919,1.319229261973069,68.70918820296481,,,,,0.2834811672564645,200.80076665264727,,,,,,
240808_Run1_testing,gen_1,159,I_ISI_fit,3.4607554596828023,469.32072289455704,False,,,10.385218492032624,1000.0,15.913164065027345,1000.0,4.005414143541003,38.909003239184855,469.32072289455704,,,,,3.4607554596828023,369.05316544448624,,,,,,
240808_Run1_testing,gen_1,260,I_ISI_fit,0.0982717212231208,579.4992697044122,False,,,0.16211026977529033,1.0498165848001269,24.805928706185213,1000.0,4.8099306821589884,86.98556698780888,579.4992697044122,,,,,0.0982717212231208,651.5122421254277,,,,,,
240808_Run1_testing,gen_1,178,I_ISI_fit,5.0227021729179,363.8689007129115,False,,,7.994759535804736,1000.0,4.8574860148242065,354.94333684103117,2.2407522927473043,6.662959923563222,363.8689007129115,,,,,5.0227021729179,730.0004053741402,,,,,,
240808_Run1_testing,gen_1,477,I_ISI_fit,0.0209969175663269,1000.0,False,,,0.00867329828643936,1000.0,1.839219191711555,1000.0,1.4198296878275185,1000.0,1000.0,,,,,0.0209969175663269,1000.0,,,,,,
240808_Run1_testing,gen_1,300,I_ISI_fit,0.6347255984244453,346.47805123724396,False,,,1.076254946976658,2.6189150919401243,4.127686690018419,171.08471400991266,2.159395159864076,6.142345582514606,346.47805123724396,,,,,0.6347255984244453,862.2070941193048,,,,,,
240808_Run1_testing,gen_1,0,I_ISI_fit,0.025162500000033963,1000.0,False,,,0.00016249999994301378,1000.0,-0.6659253029157886,1000.0,1.1548931530093407,1000.0,1000.0,,,,,0.025162500000033963,1000.0,,,,,,
240808_Run1_testing,gen_1,445,I_ISI_fit,4.383586056766764,1000.0,False,,,2.3419483580607743,1000.0,-1.620402269537463,1000.0,-0.10887430272519381,1000.0,1000.0,,,,,4.383586056766764,1000.0,,,,,,
240808_Run1_testing,gen_1,272,I_ISI_fit,0.06690763888865545,758.2185984103658,False,,,0.1443094123302601,1.0312942948469077,35.56495040583274,1000.0,6.040907061624747,297.88830108509586,758.2185984103658,,,,,0.06690763888865545,976.7674941460016,,,,,,
240808_Run1_testing,gen_1,391,I_ISI_fit,26.451089561484405,569.9934528499656,False,,,57.06457382919605,1000.0,7.370216701848944,1000.0,2.8293644876393786,12.003232802093446,569.9934528499656,,,,,26.451089561484405,697.9771257478035,,,,,,
