Simulation_Run,Gen,Cand,Type,Value,Fit,deprioritized,E_rate_mean,E_rate_fitness,stdev,stdev_fitness,kurtosis,kurtosis_fitness,skewness,skew_fitness,fitness,E_ISI_mean,E_ISI_fitness,I_rate_mean,I_rate_fitness,I_ISI_mean,I_ISI_fitness,avg_IBI,Stdev,Skew,Kurtosis,mean,skew
240808_Run1_testing,gen_1,203,big_burst_fit,2487.8235851940194,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,29,big_burst_fit,2911.376210020826,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,456,big_burst_fit,2017.1109833046778,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,267,big_burst_fit,1712.6174177514088,500.50013664434675,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,288,big_burst_fit,2639.0575645745835,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,345,big_burst_fit,4882.51239958726,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,243,big_burst_fit,5199.256090411916,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,301,big_burst_fit,2742.5167278450235,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,108,big_burst_fit,2897.274771844535,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,463,big_burst_fit,4961.15085629823,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,167,big_burst_fit,3009.04767527595,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,67,big_burst_fit,1945.5178469896107,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,311,big_burst_fit,3154.079096875051,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,298,big_burst_fit,5136.459914682643,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,110,big_burst_fit,1364.0284666200844,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,24,big_burst_fit,2529.213603504388,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,443,big_burst_fit,4960.687386243126,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,171,big_burst_fit,2138.5873436964002,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,133,big_burst_fit,2166.766687878395,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,332,big_burst_fit,2146.3279145481565,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,64,big_burst_fit,3340.0838460193017,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,425,big_burst_fit,3878.7991235135732,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,336,big_burst_fit,1698.2948287600573,500.50011622012835,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,410,big_burst_fit,2244.2498181990027,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,457,big_burst_fit,1959.5156754935472,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,14,big_burst_fit,2753.1479360392977,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,73,big_burst_fit,2848.5964569926173,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,275,big_burst_fit,2149.7374592716387,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,465,big_burst_fit,2532.477510756613,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,226,big_burst_fit,1945.08593516272,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,131,big_burst_fit,1872.0973853860369,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,124,big_burst_fit,2337.786345924001,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,491,big_burst_fit,2840.3036721228295,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,32,big_burst_fit,2071.005251801155,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,169,big_burst_fit,6753.7096632681505,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,247,big_burst_fit,4868.135436574035,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,112,big_burst_fit,1963.2252537787012,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,301,big_burst_fit,2426.7141004051987,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,79,big_burst_fit,2271.281586668193,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,96,big_burst_fit,1737.4145535610346,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,338,big_burst_fit,6997.581584996092,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,308,big_burst_fit,1965.4057565577252,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,43,big_burst_fit,2387.5070720198783,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,213,big_burst_fit,1853.4651020127596,500.50033753961327,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,304,big_burst_fit,2285.657174785982,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,139,big_burst_fit,8228.77948233625,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,66,big_burst_fit,2396.7358919934213,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,446,big_burst_fit,3871.382383398103,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,60,big_burst_fit,1956.9781333992435,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,320,big_burst_fit,2552.110788600038,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,361,big_burst_fit,5034.244942494321,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,186,big_burst_fit,5856.33255845876,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,21,big_burst_fit,4801.422870214433,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,260,big_burst_fit,3049.780027359734,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,456,big_burst_fit,3449.8973763032645,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,464,big_burst_fit,2106.5069193356794,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,383,big_burst_fit,3109.7724270568438,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,234,big_burst_fit,3416.7942968923708,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,27,big_burst_fit,2516.7045264205713,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,403,big_burst_fit,6514.941637157914,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,256,big_burst_fit,1293.0128998539365,500.50046179827336,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,95,big_burst_fit,5607.0755471078855,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,396,big_burst_fit,2515.4947144437165,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,346,big_burst_fit,3145.8361462680073,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,140,big_burst_fit,5404.512935257847,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,35,big_burst_fit,2034.538926536469,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,395,big_burst_fit,1965.259914219816,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,174,big_burst_fit,1460.3916461457882,500.5002230107003,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,205,big_burst_fit,2368.2777952496776,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,119,big_burst_fit,3250.3289583267187,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,192,big_burst_fit,2073.880200873085,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,386,big_burst_fit,2281.6523769346954,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,69,big_burst_fit,2674.679895823392,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,244,big_burst_fit,2978.177569187723,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,270,big_burst_fit,2165.017341426882,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,352,big_burst_fit,10969.872759466101,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,4,big_burst_fit,2624.9976785349627,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,488,big_burst_fit,1752.4868765142298,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,373,big_burst_fit,2791.6374015758756,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,307,big_burst_fit,2663.3067104672286,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,231,big_burst_fit,2397.856187811788,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,293,big_burst_fit,4539.27046486722,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,261,big_burst_fit,1507.5628331564803,500.5001557354422,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,37,big_burst_fit,1815.411209307086,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,506,big_burst_fit,1585.7004085473386,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_3,63,big_burst_fit,2513.554343995694,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,200,big_burst_fit,2156.829149674921,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,50,big_burst_fit,2569.7601975169355,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,208,big_burst_fit,2781.3104807961536,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,250,big_burst_fit,4094.791938598547,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,380,big_burst_fit,3207.637949274639,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,339,big_burst_fit,1946.1088948320196,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,493,big_burst_fit,3895.7586248787766,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,504,big_burst_fit,7189.753871426039,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,241,big_burst_fit,2194.8598912861953,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,460,big_burst_fit,1729.4612757895145,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,174,big_burst_fit,2485.5779685934262,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,125,big_burst_fit,8117.972198310833,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,240,big_burst_fit,4870.6492245257305,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,163,big_burst_fit,1868.470837824713,500.50035894749925,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,364,big_burst_fit,2594.7522072682013,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,490,big_burst_fit,1836.820031312703,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,96,big_burst_fit,2327.3978903266434,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,473,big_burst_fit,7885.914462274696,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,310,big_burst_fit,1910.3606281194648,500.5004187142851,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,315,big_burst_fit,2428.5950981652713,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,172,big_burst_fit,2771.374392087367,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,175,big_burst_fit,3099.7056562128073,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,455,big_burst_fit,3929.0652031618274,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,248,big_burst_fit,7567.266055779589,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,22,big_burst_fit,2883.6427307590297,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,377,big_burst_fit,2071.121007358992,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,290,big_burst_fit,5880.38416565255,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,265,big_burst_fit,5869.701876810232,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,31,big_burst_fit,3673.346228604158,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,113,big_burst_fit,6406.882311393694,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,223,big_burst_fit,1488.578527527082,500.50018280965463,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,182,big_burst_fit,3083.1209366235535,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,26,big_burst_fit,1949.8722242577642,500.5004750944951,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,376,big_burst_fit,1701.8213680241106,500.5001212489468,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,213,big_burst_fit,2012.4562621859366,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,411,big_burst_fit,3102.4376380465865,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,131,big_burst_fit,2982.995060797798,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,30,big_burst_fit,5137.155196366011,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,466,big_burst_fit,4278.909695012339,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,294,big_burst_fit,3595.6856144477692,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,404,big_burst_fit,2559.647612023139,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,358,big_burst_fit,2208.927257357758,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,421,big_burst_fit,2256.0158444046624,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,498,big_burst_fit,2701.2960487438795,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,436,big_burst_fit,3099.5912997711525,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,387,big_burst_fit,3426.9131239344765,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,2,big_burst_fit,4689.8743161992525,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,313,big_burst_fit,2469.729870994328,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,211,big_burst_fit,4680.09570186376,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,318,big_burst_fit,2355.3612431376887,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,420,big_burst_fit,1628.0826733199722,500.50001610864825,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,297,big_burst_fit,4386.130424083265,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,83,big_burst_fit,2055.3021317309463,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,16,big_burst_fit,2732.608602627123,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,12,big_burst_fit,1911.4855567837826,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,0,big_burst_fit,1306.9973498130132,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,229,big_burst_fit,3028.456071900737,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,247,big_burst_fit,1605.632332191698,500.5000158982808,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,226,big_burst_fit,3139.878412441545,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,49,big_burst_fit,2312.7854644581216,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,378,big_burst_fit,2258.1335202883406,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,139,big_burst_fit,1666.261917547742,500.50007054375385,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,263,big_burst_fit,5690.538581956054,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,489,big_burst_fit,2895.361167784552,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,34,big_burst_fit,5548.412426235161,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,305,big_burst_fit,1714.2218258487942,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,317,big_burst_fit,7021.784176875456,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,128,big_burst_fit,1553.3192701926946,500.50009048653675,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,266,big_burst_fit,6563.279114312209,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,255,big_burst_fit,1450.214107041784,500.50023752703106,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,330,big_burst_fit,2768.7967958797212,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,333,big_burst_fit,2078.578532302354,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_4,180,big_burst_fit,5180.851462529975,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_6,83,big_burst_fit,1617.3118240585957,500.50000075288585,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_6,62,big_burst_fit,2275.8904816736804,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_6,3,big_burst_fit,4267.616169551956,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_6,250,big_burst_fit,1561.5315644662105,500.50007877666553,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_6,223,big_burst_fit,1545.4588751054139,500.50010169489343,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_6,13,big_burst_fit,2258.4328294499323,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_6,190,big_burst_fit,4532.269750998071,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_6,279,big_burst_fit,2892.145225145208,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_6,0,big_burst_fit,1872.357087811392,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_6,164,big_burst_fit,1894.0421565345425,500.5003954308515,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_6,111,big_burst_fit,2628.870907844883,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_6,4,big_burst_fit,1415.0867169162757,500.50028763283217,False,,,,,,,,,,,,,,,,,,,,,
