Simulation_Run,Gen,Cand,Type,Value,Fit,deprioritized,E_rate_mean,E_rate_fitness,stdev,stdev_fitness,kurtosis,kurtosis_fitness,skewness,skew_fitness,fitness,E_ISI_mean,E_ISI_fitness,I_rate_mean,I_rate_fitness,I_ISI_mean,I_ISI_fitness,avg_IBI,Stdev,Skew,Kurtosis,mean,skew
240808_Run1_testing,gen_1,123,baseline_fit,2720.6378482963864,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,429,baseline_fit,1064.9642085749272,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,351,baseline_fit,498.6025881032546,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,311,baseline_fit,2231.9238461214154,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,25,baseline_fit,304.3451079843217,40.709789899869506,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,358,baseline_fit,830.1274808146459,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,210,baseline_fit,1228.265367005428,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,454,baseline_fit,1161.5435962886513,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,266,baseline_fit,163.25197520700763,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,145,baseline_fit,3650.3328778318287,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,350,baseline_fit,1236.8761046795312,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,321,baseline_fit,1625.4899929877263,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,44,baseline_fit,1708.2933509494703,1000.0,False,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,374,baseline_fit,0.0,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,247,baseline_fit,657.4413069913554,1000.0,True,,,,,,,,,,,,,,,,,,,,,
240808_Run1_testing,gen_1,99,baseline_fit,608.5104625363879,716.8851209188945,False,,,,,,,,,,,,,,,,,,,,,
