#gen  #ind  fitness  [candidate]
0, 0, 1000, [817.6974145035518, 1.0, 263.63808948053946, 21.57640094210498, 5.0]
0, 1, 1000, [552.660417255108, 1.0, 178.32562387796693, 93.34839413132381, 5.0]
0, 2, 1000, [99.25250075381616, 1.0, 86.30128675016634, 416.55495481759436, 5.0]
0, 3, 1000, [1617.6144369545145, 1.0, 163.1937308373346, 425.7333434250267, 5.0]
0, 4, 1000, [1555.852272497305, 1.0, 42.12528582871319, 212.8791896367527, 5.0]
0, 5, 1000, [919.5359891175468, 1.0, 266.0805140792468, 81.9233175407706, 5.0]
0, 6, 1000, [1397.4308902897246, 1.0, 132.6439794887696, 73.07243173602076, 5.0]
0, 7, 1000, [580.5383745561778, 1.0, 137.33660013685915, 307.85657152951933, 5.0]
0, 8, 1000, [389.1067503182833, 1.0, 21.17429000625237, 499.99649995889354, 5.0]
0, 9, 1000, [1065.0257066242416, 1.0, 116.24645129576112, 159.2932613075344, 5.0]
1, 0, 1000, [173.30596397681268, 1.0, 255.08042498319014, 573.2283789371609, 5.0]
1, 1, 1000, [258.83586391559504, 1.0, 34.46739170119425, 220.6677701644478, 5.0]
1, 2, 1000, [126.61314261055651, 1.0, 274.9127824890578, 383.1233694879903, 5.0]
1, 3, 1000, [146.81667337501563, 1.0, 65.82191250348097, 44.34509150503244, 5.0]
1, 4, 1000, [1834.972831690744, 1.0, 285.86441492885575, 342.3971689770216, 5.0]
1, 5, 1000, [978.5846905422419, 1.0, 52.406688611594504, 35.43940940782479, 5.0]
1, 6, 1000, [509.1206960352064, 1.0, 249.75495951781733, 38.50957802488349, 5.0]
1, 7, 1000, [304.6853787883231, 1.0, 87.64459995920504, 42.92715171970153, 5.0]
1, 8, 1000, [77.93945364587381, 1.0, 179.44433308843455, 1.2479126697349479, 5.0]
1, 9, 1000, [974.1848631660401, 1.0, 265.56317667302704, 550.1978041692178, 5.0]
2, 0, 1000, [860.2432978054072, 1.0, 281.11590229631054, 576.4190340946072, 5.0]
2, 1, 1000, [73.47237902831233, 1.0, 48.255343960912455, 385.23444223824174, 5.0]
2, 2, 1000, [1759.2998986948787, 1.0, 278.42746306527545, 598.9635392711799, 5.0]
2, 3, 1000, [563.6256581591219, 1.0, 186.63963084972286, 193.15631566490057, 5.0]
2, 4, 1000, [562.7658416123596, 1.0, 1.0343837036241155, 296.5449251669488, 5.0]
2, 5, 1000, [1371.5843283198174, 1.0, 173.08510054966726, 29.480072923129278, 5.0]
2, 6, 1000, [435.73879921185085, 1.0, 155.4719908957797, 301.9650576941026, 5.0]
2, 7, 1000, [1142.6925861224067, 1.0, 299.89919868937756, 475.73227691389854, 5.0]
2, 8, 1000, [627.38613580744, 1.0, 85.72458570323955, 240.06912646722182, 5.0]
2, 9, 1000, [1390.219385616811, 1.0, 268.00362850005286, 176.24806143975604, 5.0]
3, 0, 1000, [1106.9266099210297, 1.0, 236.68233860694352, 18.227848983628412, 5.0]
3, 1, 1000, [1519.5092186322145, 1.0, 26.085042000847636, 157.7716207115053, 5.0]
3, 2, 1000, [638.5520354916855, 1.0, 194.592711589249, 492.12740316250927, 5.0]
3, 3, 1000, [583.5706041347063, 1.0, 173.93925302620949, 149.95554299361697, 5.0]
3, 4, 1000, [51.172827627766196, 1.0, 48.45772026132538, 20.95713895495578, 5.0]
3, 5, 1000, [256.8009116575305, 1.0, 21.970269689410685, 562.2295547237337, 5.0]
3, 6, 1000, [259.23014262123377, 1.0, 294.71103256654516, 214.82303067686752, 5.0]
3, 7, 1000, [281.9030297852646, 1.0, 0.5648891267330824, 70.59389358692772, 5.0]
3, 8, 1000, [166.02596717238225, 1.0, 16.116039954076754, 320.85031443007244, 5.0]
3, 9, 1000, [453.81699959109585, 1.0, 10.831948541325957, 30.687637437579866, 5.0]
4, 0, 1000, [137.39370086762247, 1.0, 20.88456666063668, 81.26602257392767, 5.0]
4, 1, 1000, [1547.7602340095198, 1.0, 44.33457775505164, 380.3634224274599, 5.0]
4, 2, 1000, [1881.74218622541, 1.0, 16.404568006631816, 516.2033733116122, 5.0]
4, 3, 1000, [1924.0970665478212, 1.0, 34.92278262512551, 105.39763016933122, 5.0]
4, 4, 1000, [458.7457779287654, 1.0, 271.20502979664417, 502.5038864952614, 5.0]
4, 5, 1000, [75.96681102622574, 1.0, 264.7299250095218, 486.6501516684499, 5.0]
4, 6, 1000, [1119.282215999639, 1.0, 198.46920001462536, 419.72645160579873, 5.0]
