#gen  #ind  fitness  [candidate]
0, 0, 1000, [391.59037010215303, 1.0, 8.317963067813597, 9.01549864510012, 5.0]
0, 1, 1000, [440.03725558960065, 1.0, 0.22651111661690648, 0.6444855480527367, 5.0]
0, 2, 1000, [833.7788174437552, 1.0, 8.735371461431066, 9.211141314294009, 5.0]
0, 3, 1000, [384.7954451165722, 1.0, 6.40229806894472, 5.302763382639595, 5.0]
0, 4, 1000, [1854.2885721745618, 1.0, 0.8046506771609363, 5.182870006203282, 5.0]
0, 5, 1000, [1829.3932264199539, 1.0, 7.469359636669291, 4.331055298774389, 5.0]
0, 6, 1000, [862.3955837125174, 1.0, 7.317041699184198, 4.035599183597425, 5.0]
0, 7, 1000, [1770.0494640270222, 1.0, 6.9124008467109235, 5.144527211966442, 5.0]
0, 8, 1000, [525.2879775229525, 1.0, 1.1124713657370555, 6.72247218216839, 5.0]
0, 9, 1000, [974.1171890194432, 1.0, 4.5360297272662065, 9.37514349752769, 5.0]
1, 0, 1000, [1944.8741014499028, 1.0, 2.0508074441861464, 6.8076513409701835, 5.0]
1, 1, 1000, [1940.4226184273657, 1.0, 2.254798704057345, 3.8934814340451798, 5.0]
1, 2, 1000, [101.03720643641259, 1.0, 0.9175093715048463, 0.2204611249871462, 5.0]
1, 3, 1000, [208.60292678252722, 1.0, 1.9868346991141328, 8.292375182134725, 5.0]
1, 4, 1000, [621.0300912650952, 1.0, 1.0256895305093203, 8.159271025296325, 5.0]
1, 5, 1000, [291.126917683141, 1.0, 0.9586454333640995, 0.47910801722635654, 5.0]
1, 6, 1000, [155.76740236232436, 1.0, 3.336607609858585, 3.954080272364913, 5.0]
1, 7, 1000, [196.10740612338645, 1.0, 1.9723022038763736, 3.2370824722271787, 5.0]
1, 8, 1000, [992.4381230819644, 1.0, 4.543692434687294, 4.196232094132828, 5.0]
1, 9, 1000, [1461.2611116708626, 1.0, 5.971237901703927, 4.242053360597662, 5.0]
2, 0, 1000, [1955.5232613858343, 1.0, 3.3252506749890087, 0.6265576845516694, 5.0]
2, 1, 1000, [74.27330333006103, 1.0, 1.3507634767714025, 0.6402788126070962, 5.0]
2, 2, 1000, [59.878933391352206, 1.0, 4.6871080199924595, 1.7895400226267406, 5.0]
