Simulation_Run,Gen,Cand,Type,Value,Fit,deprioritized,E_rate_mean,E_rate_fitness,stdev,stdev_fitness,kurtosis,kurtosis_fitness,skewness,skew_fitness,fitness,I_rate_mean,I_rate_fitness,E_ISI_mean,E_ISI_fitness,I_ISI_mean,I_ISI_fitness,avg_IBI,Stdev,Skew,Kurtosis,mean,skew
240808_Run1_testing,gen_6,257,E_rate_fit,26.615926825812764,276.0156827539352,False,26.615926825812764,820.1801803744532,34.090697178618164,1000.0,1.888235919790593,6.00886524631373,1.6375020618322866,1.858002641038586,276.0156827539352,,,,,,,,,,,,
240808_Run1_testing,gen_6,258,E_rate_fit,61.63832536449383,1000.0,False,61.63832536449383,1000.0,35.57462639096763,1000.0,0.8320521470988496,1000.0,1.1193994133954526,1000.0,1000.0,,,,,,,,,,,,
240808_Run1_testing,gen_6,10,E_rate_fit,4.421431968845579,302.08985891776575,False,4.421431968845579,870.1301498094073,3.7832680268166476,27.917899068965177,3.6095637403095173,33.60126584808026,1.9494398408040758,2.5381610958095946,302.08985891776575,,,,,,,,,,,,
240808_Run1_testing,gen_6,19,E_rate_fit,14.325085806674911,670.3997347206009,False,14.325085806674911,950.0500480488714,22.646006798335833,1000.0,26.45229470649808,1000.0,5.131316061758831,61.14915611293148,670.3997347206009,,,,,,,,,,,,
240808_Run1_testing,gen_6,82,E_rate_fit,50.95863027898951,1000.0,False,50.95863027898951,1000.0,10.723238918475445,1000.0,-0.9136427664609337,1000.0,-0.3925257702341476,1000.0,1000.0,,,,,,,,,,,,
240808_Run1_testing,gen_6,263,E_rate_fit,28.949893835366105,360.71293894993596,False,28.949893835366105,910.0900932676466,38.44505330003135,1000.0,5.22181273769025,168.47927373560182,2.29041147931107,3.56944984655964,360.71293894993596,,,,,,,,,,,,
240808_Run1_testing,gen_6,107,E_rate_fit,6.874565100654652,256.4506227349512,False,6.874565100654652,761.1089397020063,7.2456967071203,890.4230680331548,1.9732771549013037,6.542223908917907,1.5490426322117532,1.7007045939294296,256.4506227349512,,,,,,,,,,,,
240808_Run1_testing,gen_6,68,E_rate_fit,3.6924759044498696,298.8547377920165,False,3.6924759044498696,880.1200735916915,3.846682891083635,29.745649651094116,2.7328001963887605,13.982411192882367,1.918863782642282,2.4617285914756177,298.8547377920165,,,,,,,,,,,,
240808_Run1_testing,gen_6,183,E_rate_fit,7.824784609869363,359.7556331888223,False,7.824784609869363,980.0200113296983,5.097365286451475,103.89339095938811,4.661731131582411,96.2290350310013,2.122545719589226,3.0178532057672114,359.7556331888223,,,,,,,,,,,,
240808_Run1_testing,gen_6,265,E_rate_fit,60.0289839365692,1000.0,False,60.0289839365692,1000.0,25.1209537158912,1000.0,0.2121330413822511,1000.0,0.4396245738898213,1000.0,1000.0,,,,,,,,,,,,
