#gen  #ind  fitness  [candidate]
0, 0, 1000, [378.9985857880618, 1.0, 160.481088485512, 447.28201902430953, 5.0]
0, 1, 1000, [1318.2020571284688, 1.0, 243.84397040700645, 17.856968511469095, 5.0]
0, 2, 1000, [433.3008283925786, 1.0, 186.06831451973164, 81.9125625991334, 5.0]
0, 3, 1000, [419.63634073817764, 1.0, 83.54000615198471, 462.77120268846926, 5.0]
0, 4, 1000, [1720.87366261002, 1.0, 48.92157966327703, 321.877122454643, 5.0]
0, 5, 1000, [1743.553861195906, 1.0, 47.02494555236931, 370.6548805339908, 5.0]
0, 6, 1000, [1128.9692605586813, 1.0, 3.9576709897743867, 403.43648542628273, 5.0]
0, 7, 1000, [565.401283776267, 1.0, 297.2913300957297, 387.1497044480811, 5.0]
0, 8, 1000, [1889.7970128111442, 1.0, 51.798549805893956, 317.3322376476588, 5.0]
0, 9, 1000, [188.08535925826467, 1.0, 217.3502432983417, 352.9930364916255, 5.0]
1, 0, 1000, [1366.9387663524221, 1.0, 17.990294088334775, 41.62857533589067, 5.0]
1, 1, 1000, [684.4672703248041, 1.0, 263.8176553748421, 384.7727174540328, 5.0]
1, 2, 1000, [1824.1359327750656, 1.0, 263.1414935716032, 533.378803416244, 5.0]
1, 3, 1000, [465.49679611335245, 1.0, 34.670915405717125, 148.56659131525515, 5.0]
1, 4, 1000, [390.97743292068037, 1.0, 137.05460225226497, 81.36124974272185, 5.0]
1, 5, 1000, [188.1892331547239, 1.0, 2.486053203338683, 594.9886825966863, 5.0]
1, 6, 1000, [1931.703827132288, 1.0, 15.967888583522495, 576.2898216777746, 5.0]
1, 7, 1000, [128.81219735311208, 1.0, 0.6274303409007587, 410.1520917004845, 5.0]
1, 8, 1000, [1973.79725888139, 1.0, 21.335249249503597, 347.5784653335542, 5.0]
1, 9, 1000, [1000.3705606332405, 1.0, 212.81825495160786, 13.557395913715235, 5.0]
2, 0, 1000, [1978.9570108485698, 1.0, 289.7259569582424, 597.8553672717991, 5.0]
2, 1, 1000, [1420.4317129236724, 1.0, 116.20926284395583, 423.82869714490084, 5.0]
2, 2, 1000, [266.2958385529025, 1.0, 166.74829600747557, 30.650080376752726, 5.0]
2, 3, 1000, [1955.7731128674648, 1.0, 0.4675984351950926, 566.4606462111234, 5.0]
2, 4, 1000, [74.88942759922594, 1.0, 215.04048957466043, 455.09232131327724, 5.0]
2, 5, 1000, [1715.6126394916002, 1.0, 29.397828484989233, 116.43591898647895, 5.0]
2, 6, 1000, [1124.7652180234757, 1.0, 273.65577274936703, 374.5232542735644, 5.0]
