#gen  #ind  fitness  [candidate]
0, 0, 1000, [685.9368060967234, 1.0, 0.35958046402192556, 0.3582346009313133, 0.29383089127683704, 0.5013502516889351, 0.06815514495270694, 0.07799864988736488, 0.08591141284093208, 0.003934875424959389, 0.5876851306119935, 0.31407158211235586, 0.4466049987972957, 1.2804113109103998, 0.8, 6.0, 0.8, 9.0, 0.0064277584820792225, 0.016197466298368348, 181.24761466819683, 0.07354466682566514, 30.0]
0, 1, 1000, [1499.6806250835725, 1.0, 0.449672837127721, 0.17607491920386253, 0.7760531155693502, 0.2557214244881071, 0.03820828351304526, 0.09318547420349915, 0.09930241056261045, 0.043692440398308593, 3.3007609878144035, 0.36101225220040084, 0.6056338425531314, 1.4580947521945753, 0.8, 6.0, 0.8, 9.0, 0.004369355556305279, 0.01912063105587204, 1984.894779279674, 0.5105740943150898, 30.0]
0, 2, 1000, [1802.724977729541, 1.0, 0.5773513737011832, 0.012917752790318371, 0.8891675632011975, 0.6640642915924728, 0.04404152624578285, 0.03087606284883205, 0.07195336401261451, 0.078701416084644, 4.44900211585393, 0.17670657182440852, 0.762714305411198, 0.43258794193614364, 0.8, 6.0, 0.8, 9.0, 0.0006526108809577669, 0.0059126970792462916, 3239.53185697186, 0.5185462913827585, 30.0]
0, 3, 1000, [329.7264027845541, 1.0, 0.3889031128459113, 0.1930806888656308, 0.7948252225765453, 0.2531975333051343, 0.035695998788637995, 0.06972605020696579, 0.03572522478257704, 0.020621964030032258, 2.3174450156260358, 0.2653371800768671, 0.5446134261648508, 1.561681656009566, 0.8, 6.0, 0.8, 9.0, 0.011991014490782017, 0.016759596393723257, 453.9572148982507, 0.3193746514882994, 30.0]
0, 4, 1000, [555.9638332644643, 1.0, 0.9519204778113622, 0.9139609744092424, 0.8158180802069499, 0.0021196745868095057, 0.07483420514040719, 0.04581783377504018, 0.07960328881135617, 0.050955701627613946, 0.8505231790145201, 0.16400308705525402, 0.7867769540645237, 1.1573876058046169, 0.8, 6.0, 0.8, 9.0, 0.004690214014667915, 0.0006873414555523172, 21.390055405766105, 0.4997165550723723, 30.0]
0, 5, 1000, [253.28119975024407, 1.0, 0.08286532719303397, 0.47151765664186207, 0.0651560695616139, 0.4131099592643782, 0.03727541379549113, 0.0486533852184678, 0.09895521164125244, 0.05266576010647468, 2.8142430006930947, 0.039574386076136114, 0.06861463798180728, 1.4476674990878886, 0.8, 6.0, 0.8, 9.0, 0.01177082769566183, 0.019205718650406912, 2156.146909258941, 0.43049818340082047, 30.0]
0, 6, 1000, [1929.5489707028153, 1.0, 0.029899728985054663, 0.9910197540583697, 0.7552190123483697, 0.919682193043975, 0.015806597974597054, 0.04653881628611425, 0.027729856221598737, 0.02086593252110241, 1.2537166009679517, 0.37883518222396745, 1.1138895728077292, 1.1744081843994547, 0.8, 6.0, 0.8, 9.0, 0.004653472396675062, 0.0066252632888004846, 1124.2454104751093, 0.46585723678898827, 30.0]
0, 7, 1000, [1586.1742676086697, 1.0, 0.31477390189659415, 0.6638884447480231, 0.7320747508968899, 0.37975299783740624, 0.08870698273375369, 0.08829183808642456, 0.07999576722309942, 0.015291580659056697, 3.3582149526082494, 0.14997949532420046, 0.6220782129106934, 0.18974758818047935, 0.8, 6.0, 0.8, 9.0, 0.01169371946463602, 0.0016900479501166155, 3017.2029386574795, 0.00706493640704875, 30.0]
0, 8, 1000, [128.1540682797269, 1.0, 0.300853277253062, 0.24720732472088802, 0.4710230729872229, 0.5217243017915827, 0.04940452609845317, 0.0012243515165779012, 0.07836293662984099, 0.06462265624078552, 3.3176336640387976, 0.08231985143062726, 1.1556919995729475, 1.1685231640714047, 0.8, 6.0, 0.8, 9.0, 0.00840467966041248, 0.010974181083520553, 4702.327896114465, 0.04447402083109884, 30.0]
0, 9, 1000, [1869.6777606350047, 1.0, 0.8014850983019698, 0.13290828000398403, 0.4205681142327836, 0.9761272440267524, 0.03497530414782648, 0.07024228525031617, 0.008313421867535104, 0.019061380253366747, 4.977422329511086, 0.20603956509524263, 0.22100502992169263, 0.5901804599979705, 0.8, 6.0, 0.8, 9.0, 0.013987022076754757, 0.005343923100447647, 2358.4467656639767, 0.1597554976945568, 30.0]
