#gen  pop-size  worst  best  median  average  std-deviation
0, 64, 1000.0, 581.779939511867, 847.4079939171731, 854.8840444251526, 87.33561442396339
1, 64, 1000.0, 417.9442429363962, 826.639333321787, 818.8681260583954, 107.52479471652043
2, 64, 1000.0, 417.9442429363962, 826.7459186952801, 810.7493099323701, 123.34439793469006
3, 64, 1000.0, 417.9442429363962, 807.6208937050114, 782.0964176324871, 125.20255769921224
4, 64, 924.7163252051197, 417.9442429363962, 805.7159442135998, 752.221852922742, 116.93547271783474
5, 64, 850.6382398228585, 621.9204656839485, nan, nan, nan
6, 64, 939.7112487130762, 586.0067208544996, 789.7958019771077, 765.3823257927396, 95.0000935811105
7, 64, 1000.0, 609.1300034069759, nan, nan, nan
8, 64, 913.9909864575947, 483.2410985655967, nan, nan, nan
9, 64, 1000.0, 483.2410985655967, 804.3333554731125, 760.7352583510919, 115.31523326958589
